Id,SalePrice
2658,129411.1789329635
2718,163434.60376260377
2414,194684.41008804156
1989,109806.97970806743
625,170410.62122717287
333,81495.39598660416
1327,111483.04609585664
858,146864.19688742337
95,179625.30723205162
1568,166015.05670616886
2482,148635.4487804817
1364,106512.71692462594
2584,145329.39049631648
818,303270.9250031529
2673,156695.10027926794
2089,107950.39094064772
1297,132775.00694325066
790,128519.5559945952
2616,221829.70501802067
720,170778.0660502552
222,147367.25315856934
557,131172.06263418734
1148,192246.25944185155
2766,172731.05323885044
534,174800.2339685258
1452,119332.15210232695
630,143735.85232634688
2648,150185.47976295627
125,155190.12916361314
1904,97283.38118647542
1670,121381.65720373817
756,83503.29240608806
717,242352.70614801795
1032,153846.25827227588
852,209652.06297054767
1731,165716.97190683658
2639,101350.03952660365
2071,98137.96145130934
1267,120512.03505878443
1851,210546.51246155298
567,143649.92505011312
2439,210820.45728389308
1898,163885.19825564793
647,153744.95677921796
2256,203518.78884486126
979,88746.26716666433
1444,220506.7090140931
2485,121417.41328307558
157,137933.96374762047
88,133502.6990839502
2003,100244.81809683269
186,205404.79011382858
1425,246921.3246716877
2695,124607.67925225796
738,114187.98422547441
395,157604.36259935377
1353,179065.7307827783
1878,148711.63865097016
390,162405.03952196997
1456,234028.41248683687
1103,321658.79947435803
1387,124664.49344672268
2070,145187.38421695243
1199,161983.85705950574
2479,171488.11425221123
501,320875.69311145105
2362,109105.15296326738
1718,196126.60097446555
2188,99368.82459786009
1483,130976.03256995522
2557,99757.90761622613
437,364051.603493346
2224,193421.66247856352
1628,172003.49425570873
397,140524.53092581476
587,198986.14478251047
971,129119.68303030025
2611,147185.08511174863
1887,108812.11159962599
2399,362862.4150089985
2148,204569.060494627
304,113957.76407273038
1997,130420.26131845928
2817,145217.42735811183
1431,206360.73022699155
427,393514.61471476755
263,131118.64530975735
598,173253.98920342402
2895,238438.3645966506
687,146892.06064528675
1822,144103.78120422945
2191,125874.60626221297
179,110659.06960825952
1009,224060.53521713812
2010,138264.29717974266
1991,131920.55027451128
1411,146946.65415694466
1721,237093.33096677528
1144,194728.4447618557
593,214418.9690920636
575,316580.8376972866
1249,162442.36467920206
1604,132641.16921796266
1064,498545.51376264915
1923,140550.94590953825
1988,90796.97149588632
2325,171278.59065303754
114,200883.95211193283
2700,169902.02314123383
217,126229.1942781534
343,184229.01376022282
386,227428.0020999706
2005,117639.5889531472
2908,133773.98728874713
1814,213576.9778764663
2446,514465.16865732986
208,130641.69089676559
1679,114730.40196017803
822,336156.04039989575
6,185459.34131184538
1781,412821.02314980945
2397,293963.37306060694
2340,299283.90739583195
1618,169181.29353314507
2843,132129.16910192673
1061,378459.69036056194
2786,118027.50705106123
1935,146156.4122362245
1341,132271.87772057162
521,268632.64004826656
2136,143001.28146714313
996,194759.3226509736
227,137151.6210242586
135,171927.755385924
1167,158988.96885381217
294,251918.79254018047
1776,211187.81199742516
540,154475.97624141988
1717,196126.60097446555
2303,128881.05551280739
116,183560.94332424947
127,146840.36581293095
1371,121558.68993048751
1014,153776.7999055577
1507,107099.52630834393
702,99212.36285471126
750,147667.92265703657
261,140760.68056415167
1559,87585.3958246252
577,219039.0116932142
2812,201218.83428372414
2080,145434.29662895872
1368,112304.52799344464
2376,139057.5274317931
659,100422.88092904426
1235,130817.3006600879
332,76089.20732909493
1917,147361.4014466637
2094,243194.50479944661
1460,262299.4287480106
1471,201105.306044797
1509,123943.84852648558
1922,139570.57954395853
433,571711.3831718724
460,280351.41946213937
1116,247689.9927749935
1137,149202.06663624063
53,168205.88253651824
2354,256708.12124159117
1475,202357.71183863882
1761,656178.9122621311
842,141393.06659528197
2739,172191.15877825912
2509,146055.12019781402
1007,199927.05173443715
2610,163127.63776243714
1952,115268.19589550018
2719,162615.1081360152
2921,81045.9537827564
1966,144023.04465921587
292,115529.18608625297
1204,182558.59429851055
1829,257853.27904442296
2419,187101.1366171815
391,152933.699632744
798,117710.36924234795
481,198939.8096010086
193,209921.17804264967
555,131510.41407626064
899,99262.1857867594
2357,177754.97768180547
328,112959.35528919514
1356,108255.84569807076
1154,116830.60144886411
1730,174372.9354892209
2249,152372.32153562937
1119,263633.994396047
2856,122978.02771184474
1394,142607.88223946228
2587,128845.98281064794
61,324497.7442299179
2661,207874.33015375683
2711,138277.68957231924
1147,162705.77390583992
757,124018.9619744273
2623,110714.926383014
2378,135464.02921234426
1413,141423.70881594007
1722,212649.24152887284
1112,215054.0349858081
1623,197172.08046757674
1201,182800.03213610698
1513,122784.67924068676
957,266555.64766807086
1171,279943.18669066473
1145,196457.85753706476
2726,234291.08689883276
703,133096.15994930523
760,109785.77372675066
1964,148003.82343597035
2512,170844.79765341216
159,112554.89981316598
1281,167196.06158872013
468,178830.879999402
290,110344.8060463013
665,94811.48296259552
1463,263537.03604419983
1792,233584.26198704806
923,154440.1852635108
500,273899.96169363486
1408,141764.2323226943
331,92712.39259169542
170,106403.41167394603
2192,107378.76394292472
2571,335961.40035269735
2314,166833.6279446207
2647,84381.53927814121
422,461662.6051635321
2457,357455.01247015863
1838,192967.30899249157
2805,238384.88580394178
1645,172841.1335124281
1711,318020.3085863137
2825,239526.8410201219
322,358159.6485318139
2103,250752.41827236675
342,127137.98818154476
600,121891.59901931789
488,185258.52963890534
1725,335016.25925790006
2246,267059.09826338064
2847,142230.48316196658
806,229503.426548096
530,236251.08190352828
963,196091.10860273393
2678,111426.2665083186
